study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB30858	SAMEA5408374	isolation_source		rectal screen	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-K
PRJEB30858	SAMEA5408375	collection_date		2014	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-Z
PRJEB30858	SAMEA5408375	isolation_source		urine	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-Z
PRJEB30858	SAMEA5408376	collection_date		2014	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-Y
PRJEB30858	SAMEA5408376	isolation_source		wound	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-Y
PRJEB30858	SAMEA5408377	collection_date		2014	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-X
PRJEB30858	SAMEA5408377	isolation_source		throat swab	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox-X
PRJEB30858	SAMEA5408378	collection_date		2014	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox_U
PRJEB30858	SAMEA5408378	isolation_source		waste water	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kox_U
PRJEB30858	SAMEA5408380	collection_date		2015	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kpn_T
PRJEB30858	SAMEA5408380	isolation_source		rectal screen	per_sample	ciz1130_suppl_supplementary_tables.xlsx:Kpn_T
PRJEB34353	SAMEA5949538	collection_date		2015-11-26 00:00:00	per_sample	Table_1.xlsx:22-16
PRJEB34353	SAMEA5949538	isolation_source		catheter	per_sample	Table_1.xlsx:22-16
PRJEB34353	SAMEA5949540	collection_date		2016-11-18 00:00:00	per_sample	Table_1.xlsx:22-17
PRJEB34353	SAMEA5949540	isolation_source		rectal	per_sample	Table_1.xlsx:22-17
PRJEB34353	SAMEA5949541	collection_date		2016-11-22 00:00:00	per_sample	Table_1.xlsx:24-17
PRJEB34353	SAMEA5949541	isolation_source		rectal	per_sample	Table_1.xlsx:24-17
PRJEB34353	SAMEA5949542	collection_date		2016-12-02 00:00:00	per_sample	Table_1.xlsx:26-17
PRJEB34353	SAMEA5949542	isolation_source		rectal	per_sample	Table_1.xlsx:26-17
PRJEB34353	SAMEA5949543	collection_date		2017-01-04 00:00:00	per_sample	Table_1.xlsx:211-17
PRJEB34353	SAMEA5949543	isolation_source		rectal	per_sample	Table_1.xlsx:211-17
PRJEB34353	SAMEA5949544	collection_date		2017-02-10 00:00:00	per_sample	Table_1.xlsx:213-17
PRJEB34353	SAMEA5949544	isolation_source		rectal	per_sample	Table_1.xlsx:213-17
PRJEB34353	SAMEA5949545	collection_date		2017-06-20 00:00:00	per_sample	Table_1.xlsx:689-17
PRJEB34353	SAMEA5949545	isolation_source		rectal	per_sample	Table_1.xlsx:689-17
PRJEB34353	SAMEA5949546	collection_date		2017-07-26 00:00:00	per_sample	Table_1.xlsx:691-17
PRJEB34353	SAMEA5949546	isolation_source		rectal	per_sample	Table_1.xlsx:691-17
PRJEB34353	SAMEA5949547	collection_date		2017-08-07 00:00:00	per_sample	Table_1.xlsx:693-17
PRJEB34353	SAMEA5949547	isolation_source		rectal	per_sample	Table_1.xlsx:693-17
PRJEB34353	SAMEA5949548	collection_date		2017-08-10 00:00:00	per_sample	Table_1.xlsx:694-17
PRJEB34353	SAMEA5949548	isolation_source		rectal	per_sample	Table_1.xlsx:694-17
PRJEB34353	SAMEA5949549	collection_date		2017-10-04 00:00:00	per_sample	Table_1.xlsx:697-17
PRJEB34353	SAMEA5949549	isolation_source		rinse water	per_sample	Table_1.xlsx:697-17
PRJEB34353	SAMEA5949550	collection_date		2016-10-04 00:00:00	per_sample	Table_1.xlsx:1087-16
PRJEB34353	SAMEA5949550	isolation_source		rectal	per_sample	Table_1.xlsx:1087-16
PRJEB34353	SAMEA5949551	collection_date		2016-12-12 00:00:00	per_sample	Table_1.xlsx:28-17
PRJEB34353	SAMEA5949551	isolation_source		rectal	per_sample	Table_1.xlsx:28-17
PRJEB34353	SAMEA5949552	collection_date		2017-02-19 00:00:00	per_sample	Table_1.xlsx:685-17
PRJEB34353	SAMEA5949552	isolation_source		rectal	per_sample	Table_1.xlsx:685-17
PRJEB34353	SAMEA5949553	collection_date		2017-03-06 00:00:00	per_sample	Table_1.xlsx:686-17
PRJEB34353	SAMEA5949553	isolation_source		intraabdominal	per_sample	Table_1.xlsx:686-17
PRJEB34353	SAMEA5949555	collection_date		2016-09-29 00:00:00	per_sample	Table_1.xlsx:1081-16
PRJEB34353	SAMEA5949555	isolation_source		rectal	per_sample	Table_1.xlsx:1081-16
PRJEB34353	SAMEA5949557	collection_date		2016-10-04 00:00:00	per_sample	Table_1.xlsx:1086-16
PRJEB34353	SAMEA5949557	isolation_source		rectal	per_sample	Table_1.xlsx:1086-16
PRJEB34353	SAMEA5949559	collection_date		2017-07-31 00:00:00	per_sample	Table_1.xlsx:692-17
PRJEB34353	SAMEA5949559	isolation_source		rectal	per_sample	Table_1.xlsx:692-17
PRJEB34353	SAMEA5949560	collection_date		2017-08-28 00:00:00	per_sample	Table_1.xlsx:696-17
PRJEB34353	SAMEA5949560	isolation_source		rectal	per_sample	Table_1.xlsx:696-17
PRJEB38898	SAMEA6963085	collection_date		2019-02-10 00:00:00	per_sample	mgen-7-0519-s002.xlsx:ERS4672946
PRJEB38898	SAMEA6963085	isolation_source		BAL	per_sample	mgen-7-0519-s002.xlsx:ERS4672946
PRJEB38898	SAMEA6963086	collection_date		28/10/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672947
PRJEB38898	SAMEA6963086	isolation_source		BAL	per_sample	mgen-7-0519-s002.xlsx:ERS4672947
PRJEB38898	SAMEA6963087	collection_date		14/11/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672948
PRJEB38898	SAMEA6963087	isolation_source		BLOOD	per_sample	mgen-7-0519-s002.xlsx:ERS4672948
PRJEB38898	SAMEA6963088	collection_date		18/12/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672949
PRJEB38898	SAMEA6963088	isolation_source		BAL	per_sample	mgen-7-0519-s002.xlsx:ERS4672949
PRJEB38898	SAMEA6963089	collection_date		22/12/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672950
PRJEB38898	SAMEA6963089	isolation_source		URINE	per_sample	mgen-7-0519-s002.xlsx:ERS4672950
PRJEB38898	SAMEA6963090	collection_date		24/12/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672951
PRJEB38898	SAMEA6963090	isolation_source		PUS	per_sample	mgen-7-0519-s002.xlsx:ERS4672951
PRJEB38898	SAMEA6963080	collection_date		28/12/2019	per_sample	mgen-7-0519-s002.xlsx:ERS4672941
PRJEB38898	SAMEA6963080	isolation_source		Tracheal aspirate	per_sample	mgen-7-0519-s002.xlsx:ERS4672941
PRJEB38898	SAMEA6963082	collection_date		2020-04-01 00:00:00	per_sample	mgen-7-0519-s002.xlsx:ERS4672943
PRJEB38898	SAMEA6963082	isolation_source		BLOOD	per_sample	mgen-7-0519-s002.xlsx:ERS4672943
PRJEB38898	SAMEA6963083	collection_date		2020-08-01 00:00:00	per_sample	mgen-7-0519-s002.xlsx:ERS4672944
PRJEB38898	SAMEA6963083	isolation_source		Bed rail	per_sample	mgen-7-0519-s002.xlsx:ERS4672944
PRJEB38898	SAMEA6963084	collection_date		2020-08-01 00:00:00	per_sample	mgen-7-0519-s002.xlsx:ERS4672945
PRJEB38898	SAMEA6963084	isolation_source		Blood pressure cuff	per_sample	mgen-7-0519-s002.xlsx:ERS4672945
PRJEB41835	SAMEA7707542	collection_date		21 Nov 2005	per_sample	msystems.00244-21-st001.pdf:SAMEA7707542
PRJEB41835	SAMEA7707542	isolation_source		Throat swab	per_sample	msystems.00244-21-st001.pdf:SAMEA7707542
PRJEB41835	SAMEA7707543	collection_date		01 Dec 2005	per_sample	msystems.00244-21-st001.pdf:SAMEA7707543
PRJEB41835	SAMEA7707543	isolation_source		Urine	per_sample	msystems.00244-21-st001.pdf:SAMEA7707543
PRJEB41835	SAMEA7707544	collection_date		28 Nov 2005	per_sample	msystems.00244-21-st001.pdf:SAMEA7707544
PRJEB41835	SAMEA7707544	isolation_source		Rectal swab	per_sample	msystems.00244-21-st001.pdf:SAMEA7707544
PRJEB41835	SAMEA7707545	collection_date		28 Nov 2005	per_sample	msystems.00244-21-st001.pdf:SAMEA7707545
PRJEB41835	SAMEA7707545	isolation_source		Blood	per_sample	msystems.00244-21-st001.pdf:SAMEA7707545
PRJEB41835	SAMEA7707546	collection_date		12 Dec 2005	per_sample	msystems.00244-21-st001.pdf:SAMEA7707546
PRJEB41835	SAMEA7707546	isolation_source		Blood	per_sample	msystems.00244-21-st001.pdf:SAMEA7707546
PRJEB41835	SAMEA7707547	collection_date		09 Dec 2016	per_sample	msystems.00244-21-st001.pdf:SAMEA7707547
PRJEB41835	SAMEA7707547	isolation_source		Rectal swab	per_sample	msystems.00244-21-st001.pdf:SAMEA7707547
PRJEB41835	SAMEA7707548	collection_date		06 Jan 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707548
PRJEB41835	SAMEA7707548	isolation_source		Urine	per_sample	msystems.00244-21-st001.pdf:SAMEA7707548
PRJEB41835	SAMEA7707549	collection_date		10 Feb 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707549
PRJEB41835	SAMEA7707549	isolation_source		Blood	per_sample	msystems.00244-21-st001.pdf:SAMEA7707549
PRJEB41835	SAMEA7707550	collection_date		27 Feb 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707550
PRJEB41835	SAMEA7707550	isolation_source		Urine	per_sample	msystems.00244-21-st001.pdf:SAMEA7707550
PRJEB41835	SAMEA7707551	collection_date		16 Mar 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707551
PRJEB41835	SAMEA7707551	isolation_source		Sputum	per_sample	msystems.00244-21-st001.pdf:SAMEA7707551
PRJEB41835	SAMEA7707552	collection_date		03 Apr 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707552
PRJEB41835	SAMEA7707552	isolation_source		Catheter	per_sample	msystems.00244-21-st001.pdf:SAMEA7707552
PRJEB41835	SAMEA7707553	collection_date		31 Ma r2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707553
PRJEB41835	SAMEA7707553	isolation_source		Blood	per_sample	msystems.00244-21-st001.pdf:SAMEA7707553
PRJEB41835	SAMEA7707554	collection_date		03 May 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707554
PRJEB41835	SAMEA7707554	isolation_source		Throat swab	per_sample	msystems.00244-21-st001.pdf:SAMEA7707554
PRJEB41835	SAMEA7707555	collection_date		27 Oct 2006	per_sample	msystems.00244-21-st001.pdf:SAMEA7707555
PRJEB41835	SAMEA7707555	isolation_source		Bile	per_sample	msystems.00244-21-st001.pdf:SAMEA7707555
PRJEB41835	SAMEA7707556	collection_date		24 May 2007	per_sample	msystems.00244-21-st001.pdf:SAMEA7707556
PRJEB41835	SAMEA7707556	isolation_source		Urine	per_sample	msystems.00244-21-st001.pdf:SAMEA7707556
PRJEB41835	SAMEA7707557	collection_date		03 Jul 2007	per_sample	msystems.00244-21-st001.pdf:SAMEA7707557
PRJEB41835	SAMEA7707557	isolation_source		Rectal swab	per_sample	msystems.00244-21-st001.pdf:SAMEA7707557
PRJEB41835	SAMEA7707558	collection_date		06 Sep 2007	per_sample	msystems.00244-21-st001.pdf:SAMEA7707558
PRJEB41835	SAMEA7707558	isolation_source		Urine	per_sample	msystems.00244-21-st001.pdf:SAMEA7707558
PRJEB60418	SAMEA112746551	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741813
PRJEB60418	SAMEA112746551	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741813
PRJEB60418	SAMEA112746551	isolation_source		Chicken meat	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741813
PRJEB60418	SAMEA112746552	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741814
PRJEB60418	SAMEA112746552	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741814
PRJEB60418	SAMEA112746552	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741814
PRJEB60418	SAMEA112746553	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741815
PRJEB60418	SAMEA112746553	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741815
PRJEB60418	SAMEA112746553	isolation_source		Poultry house water	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741815
PRJEB60418	SAMEA112746554	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741816
PRJEB60418	SAMEA112746554	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741816
PRJEB60418	SAMEA112746554	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741816
PRJEB60418	SAMEA112746558	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741820
PRJEB60418	SAMEA112746558	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741820
PRJEB60418	SAMEA112746558	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741820
PRJEB60418	SAMEA112746559	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741821
PRJEB60418	SAMEA112746559	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741821
PRJEB60418	SAMEA112746559	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741821
PRJEB60418	SAMEA112746560	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741822
PRJEB60418	SAMEA112746560	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741822
PRJEB60418	SAMEA112746560	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741822
PRJEB60418	SAMEA112746555	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741817
PRJEB60418	SAMEA112746555	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741817
PRJEB60418	SAMEA112746555	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741817
PRJEB60418	SAMEA112746564	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741826
PRJEB60418	SAMEA112746564	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741826
PRJEB60418	SAMEA112746564	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741826
PRJEB60418	SAMEA112746565	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741827
PRJEB60418	SAMEA112746565	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741827
PRJEB60418	SAMEA112746565	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741827
PRJEB60418	SAMEA112746566	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741828
PRJEB60418	SAMEA112746566	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741828
PRJEB60418	SAMEA112746566	isolation_source		Poultry house feed	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741828
PRJEB60418	SAMEA112746567	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741829
PRJEB60418	SAMEA112746567	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741829
PRJEB60418	SAMEA112746567	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741829
PRJEB60418	SAMEA112746569	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741831
PRJEB60418	SAMEA112746569	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741831
PRJEB60418	SAMEA112746569	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741831
PRJEB60418	SAMEA112746570	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741832
PRJEB60418	SAMEA112746570	collection_date		2020	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741832
PRJEB60418	SAMEA112746570	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741832
PRJEB60418	SAMEA112746561	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741823
PRJEB60418	SAMEA112746561	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741823
PRJEB60418	SAMEA112746561	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741823
PRJEB60418	SAMEA112746568	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741830
PRJEB60418	SAMEA112746568	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741830
PRJEB60418	SAMEA112746568	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741830
PRJEB60418	SAMEA112746562	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741824
PRJEB60418	SAMEA112746562	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741824
PRJEB60418	SAMEA112746562	isolation_source		Pre-slaughter chicken	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741824
PRJEB60418	SAMEA112746563	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741825
PRJEB60418	SAMEA112746563	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741825
PRJEB60418	SAMEA112746563	isolation_source		Chicken meat	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741825
PRJEB60418	SAMEA112746556	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741818
PRJEB60418	SAMEA112746556	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741818
PRJEB60418	SAMEA112746556	isolation_source		One-day-old chicks	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741818
PRJEB60418	SAMEA112746557	country		Portugal	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741819
PRJEB60418	SAMEA112746557	collection_date		2019	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741819
PRJEB60418	SAMEA112746557	isolation_source		Chicken meat	per_sample	spectrum.01386-23-s0003.xlsx:ERS14741819
PRJEB8770	SAMEA3304682	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985160
PRJEB8770	SAMEA3304684	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985161
PRJEB8770	SAMEA3304691	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985164
PRJEB8770	SAMEA3304692	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985165
PRJEB8770	SAMEA3304694	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985166
PRJEB8770	SAMEA3304696	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985167
PRJEB8770	SAMEA3304698	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985168
PRJEB8770	SAMEA3304700	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR985169
PRJEB8770	SAMEA3531615	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR1216300
PRJEB8770	SAMEA3531616	isolation_source		Municipal Wastewater	per_sample	ciz174_suppl_supplementary_table_1.xlsx:ERR1216301
PRJNA430457	SAMN08374159	isolation_source		biological product [ENVO:02000043]	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	host		Homo sapiens	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	country		Argentina	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	isolation_source		cerebrospinal fluid from infant	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	host		Homo sapiens	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	isolation_source		Urine	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	isolation_source		SWAB, PERITONEAL ABSCESS	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374146	isolation_source		Tissue	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	country		USA	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	collection_date		2013	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	isolation_source		Urine	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	host		Homo sapiens	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
PRJNA430457	SAMN08374159	country		USA	per_sample_two_hop	ppat.1007218.s016.xlsx+ppat.1007218.s017.xlsx via 228 shared IDs
